txn_id,user_id,amount,location,device,timestamp,risk_score,true_label,predicted_label
txn_1772300381876_984,U775,14247,Chennai,web,1772300381.87605,0,GENUINE,GENUINE
txn_1772300383886_884,U897,17978,Bangalore,mobile,1772300383.886705,1.1,GENUINE,FRAUD
txn_1772300385897_776,U768,919,Kolkata,mobile,1772300385.8970027,0,FRAUD,GENUINE
txn_1772300387897_367,U227,11672,Delhi,web,1772300387.897318,0,GENUINE,GENUINE
txn_1772300389909_355,U226,12940,Chennai,web,1772300389.9091432,0,GENUINE,GENUINE
txn_1772300391919_509,U852,5335,Bangalore,mobile,1772300391.9198954,0,GENUINE,GENUINE
txn_1772300393926_864,U548,18254,Delhi,mobile,1772300393.9269683,1.4,GENUINE,FRAUD
txn_1772300395936_878,U567,6160,Foreign,mobile,1772300395.936292,0.89,GENUINE,GENUINE
txn_1772300397950_680,U533,1866,Foreign,mobile,1772300397.9502234,1.13,FRAUD,GENUINE
txn_1772300399960_779,U176,14196,Chennai,mobile,1772300399.9607813,0,GENUINE,GENUINE
txn_1772300401972_972,U789,11953,Foreign,mobile,1772300401.9725587,1.39,FRAUD,FRAUD
txn_1772300403978_907,U471,6119,Chennai,web,1772300403.978486,0,GENUINE,GENUINE
txn_1772300405984_536,U810,3636,Mumbai,mobile,1772300405.9842618,0,GENUINE,GENUINE
txn_1772300407995_821,U319,4584,Chennai,web,1772300407.9956005,0,GENUINE,GENUINE
txn_1772300409999_189,U436,5738,Kolkata,mobile,1772300409.9992216,0,GENUINE,GENUINE
txn_1772300412016_453,U482,13298,Kolkata,mobile,1772300412.0165913,0,GENUINE,GENUINE
txn_1772300414030_159,U738,8673,Hyderabad,mobile,1772300414.0309172,0,GENUINE,GENUINE
txn_1772300416041_408,U517,18887,Hyderabad,mobile,1772300416.0418875,0.77,GENUINE,FRAUD
txn_1772300418053_877,U725,823,Mumbai,mobile,1772300418.05396,0,GENUINE,GENUINE
txn_1772300420065_984,U442,11642,Foreign,web,1772300420.0658786,0.96,FRAUD,FRAUD
txn_1772300422081_790,U959,2640,Foreign,mobile,1772300422.0813053,0.53,FRAUD,GENUINE
txn_1772300424085_971,U553,18439,Hyderabad,mobile,1772300424.0855427,0.79,FRAUD,FRAUD
txn_1772300426094_460,U931,18974,Mumbai,web,1772300426.0948613,1.38,GENUINE,FRAUD
txn_1772300428102_624,U374,675,Foreign,web,1772300428.1022656,1.24,FRAUD,GENUINE
txn_1772300430111_248,U591,16975,Mumbai,mobile,1772300430.1114335,1.1,GENUINE,FRAUD
txn_1772300432120_679,U325,2456,Chennai,web,1772300432.1205213,0,GENUINE,GENUINE
txn_1772300434127_762,U154,3804,Hyderabad,mobile,1772300434.1279752,0,FRAUD,GENUINE
txn_1772300436142_853,U914,14315,Chennai,web,1772300436.1426377,0,GENUINE,GENUINE
txn_1772300438158_147,U199,14527,Mumbai,mobile,1772300438.158819,0,GENUINE,GENUINE
txn_1772300440168_103,U499,14769,Delhi,mobile,1772300440.1683667,0,GENUINE,GENUINE
txn_1772300442184_209,U369,18554,Hyderabad,web,1772300442.184367,0.99,FRAUD,FRAUD
txn_1772300444197_226,U723,5036,Foreign,mobile,1772300444.1975408,1.3,FRAUD,GENUINE
txn_1772300446213_948,U899,8509,Foreign,mobile,1772300446.213888,0.59,GENUINE,GENUINE
txn_1772300448222_295,U624,19553,Kolkata,web,1772300448.2229161,1.21,FRAUD,FRAUD
txn_1772300450230_863,U205,6464,Foreign,mobile,1772300450.2300284,1.32,FRAUD,GENUINE
txn_1772300452240_120,U616,9117,Bangalore,web,1772300452.2405674,0,GENUINE,GENUINE
txn_1772300454246_162,U282,13171,Kolkata,mobile,1772300454.2468603,0,GENUINE,GENUINE
txn_1772300456257_881,U239,7412,Foreign,mobile,1772300456.2576437,1.21,FRAUD,GENUINE
txn_1772300458264_245,U752,5301,Chennai,mobile,1772300458.2648559,0,GENUINE,GENUINE
txn_1772300460271_516,U830,11257,Hyderabad,mobile,1772300460.271733,0,GENUINE,GENUINE
txn_1772300462284_894,U601,11833,Foreign,mobile,1772300462.2845695,0.85,FRAUD,FRAUD
txn_1772300464290_153,U150,14871,Delhi,web,1772300464.2903962,0,GENUINE,GENUINE
txn_1772300466299_894,U204,6627,Mumbai,mobile,1772300466.299743,0,GENUINE,GENUINE
txn_1772300468307_632,U588,3525,Foreign,mobile,1772300468.3073204,0.67,GENUINE,GENUINE
txn_1772300470327_719,U597,9373,Bangalore,web,1772300470.3272777,0,GENUINE,GENUINE
txn_1772300472335_488,U134,11576,Foreign,web,1772300472.3357127,1.25,FRAUD,FRAUD
txn_1772300474346_185,U417,3580,Delhi,web,1772300474.3462155,0,GENUINE,GENUINE
txn_1772300476355_472,U638,15726,Foreign,mobile,1772300476.3555763,1.42,FRAUD,FRAUD
txn_1772300478369_727,U782,8773,Mumbai,web,1772300478.3699524,0,GENUINE,GENUINE
txn_1772300480377_138,U907,7751,Chennai,web,1772300480.3776925,0,GENUINE,GENUINE
txn_1772300482407_425,U914,5538,Foreign,web,1772300482.4079185,1.13,FRAUD,GENUINE
txn_1772300484426_568,U229,6306,Delhi,web,1772300484.426736,0,GENUINE,GENUINE
txn_1772300486436_777,U989,7912,Mumbai,web,1772300486.436813,0,GENUINE,GENUINE
txn_1772300488445_590,U466,2259,Delhi,web,1772300488.4452384,0,GENUINE,GENUINE
txn_1772300490453_364,U705,17585,Hyderabad,web,1772300490.453997,0.71,GENUINE,FRAUD
txn_1772300492464_222,U383,1185,Delhi,web,1772300492.464003,0,GENUINE,GENUINE
txn_1772300494470_944,U781,14299,Kolkata,web,1772300494.4704094,0,GENUINE,GENUINE
txn_1772300496477_848,U113,11361,Delhi,web,1772300496.4777648,0,GENUINE,GENUINE
txn_1772300498488_886,U315,19726,Chennai,mobile,1772300498.4887462,0.79,FRAUD,FRAUD
txn_1772300500499_619,U660,17916,Hyderabad,web,1772300500.4994507,0.77,GENUINE,FRAUD
txn_1772300502505_680,U329,7071,Hyderabad,mobile,1772300502.5055768,0,GENUINE,GENUINE
txn_1772300504517_300,U537,11754,Hyderabad,mobile,1772300504.5175877,0,GENUINE,GENUINE
txn_1772300506532_553,U356,2169,Bangalore,mobile,1772300506.5328102,0,GENUINE,GENUINE
txn_1772300508545_778,U785,2089,Foreign,web,1772300508.5456324,0.82,FRAUD,GENUINE
txn_1772300510558_116,U853,13394,Hyderabad,mobile,1772300510.5585718,0,GENUINE,GENUINE
txn_1772300512566_247,U944,5816,Bangalore,web,1772300512.566265,0,GENUINE,GENUINE
txn_1772300514574_473,U520,11273,Bangalore,web,1772300514.5746157,0,FRAUD,GENUINE
txn_1772300516584_590,U981,5511,Bangalore,web,1772300516.5841508,0,GENUINE,GENUINE
txn_1772300518590_273,U146,1765,Mumbai,web,1772300518.5907996,0,GENUINE,GENUINE
txn_1772300520604_304,U697,6075,Kolkata,web,1772300520.6044922,0,GENUINE,GENUINE
txn_1772300522620_315,U665,11465,Foreign,web,1772300522.6201258,0.91,GENUINE,FRAUD
txn_1772300524632_624,U555,19090,Foreign,web,1772300524.6324477,1.83,FRAUD,FRAUD
txn_1772300526648_282,U335,15278,Mumbai,web,1772300526.648624,1.15,FRAUD,FRAUD
txn_1772300528661_981,U507,3985,Mumbai,web,1772300528.661806,0,GENUINE,GENUINE
txn_1772300530672_361,U177,2400,Chennai,web,1772300530.6724946,0,GENUINE,GENUINE
txn_1772300532680_343,U383,3959,Kolkata,web,1772300532.6804235,0,GENUINE,GENUINE
txn_1772300534695_447,U401,1710,Kolkata,web,1772300534.6950502,0,GENUINE,GENUINE
txn_1772300536703_529,U752,7073,Kolkata,mobile,1772300536.7035408,0,GENUINE,GENUINE
txn_1772300538714_517,U933,12698,Bangalore,web,1772300538.714731,0,GENUINE,GENUINE
txn_1772300540724_533,U908,9176,Foreign,mobile,1772300540.7240176,1.2,GENUINE,GENUINE
txn_1772300542737_396,U195,7101,Bangalore,mobile,1772300542.737727,0,GENUINE,GENUINE
txn_1772300544749_856,U710,14248,Chennai,web,1772300544.7491562,0,GENUINE,GENUINE
txn_1772300546762_337,U908,3865,Bangalore,mobile,1772300546.762891,0,GENUINE,GENUINE
txn_1772300548773_257,U359,16935,Bangalore,web,1772300548.7736452,1.31,FRAUD,FRAUD
txn_1772300550787_998,U619,14812,Kolkata,mobile,1772300550.7875125,0,GENUINE,GENUINE
txn_1772300552804_989,U297,15568,Foreign,mobile,1772300552.8041563,1.53,GENUINE,FRAUD
txn_1772300554807_953,U934,11342,Bangalore,mobile,1772300554.8078508,0,GENUINE,GENUINE
txn_1772300556818_783,U242,789,Bangalore,mobile,1772300556.8187518,0,GENUINE,GENUINE
txn_1772300558832_726,U679,2935,Hyderabad,mobile,1772300558.832852,0,GENUINE,GENUINE
txn_1772300560843_748,U859,4275,Hyderabad,web,1772300560.8438063,0,GENUINE,GENUINE
txn_1772300562856_191,U289,7960,Hyderabad,mobile,1772300562.85641,0,GENUINE,GENUINE
txn_1772300564867_247,U385,5688,Foreign,web,1772300564.86705,0.86,GENUINE,GENUINE
txn_1772300566881_638,U974,15652,Bangalore,web,1772300566.8819396,1.47,GENUINE,FRAUD
txn_1772300568889_441,U602,9701,Delhi,mobile,1772300568.8898432,0,GENUINE,GENUINE
txn_1772300570899_211,U562,2653,Mumbai,mobile,1772300570.899277,0,GENUINE,GENUINE
txn_1772300572902_280,U253,19707,Bangalore,mobile,1772300572.9029415,1.35,FRAUD,FRAUD
txn_1772300574912_793,U181,11792,Bangalore,web,1772300574.9128146,0,GENUINE,GENUINE
txn_1772300576919_264,U912,15800,Kolkata,web,1772300576.9195032,0.76,FRAUD,FRAUD
txn_1772300578931_243,U132,6715,Chennai,mobile,1772300578.9313822,0,GENUINE,GENUINE
txn_1772300580945_957,U298,104,Foreign,mobile,1772300580.9456992,0.97,GENUINE,GENUINE
txn_1772300582958_171,U687,7718,Chennai,web,1772300582.958031,0,GENUINE,GENUINE
txn_1772300584970_924,U423,4509,Foreign,web,1772300584.9709735,0.57,GENUINE,GENUINE
txn_1772300586985_787,U137,688,Bangalore,web,1772300586.9855316,0,GENUINE,GENUINE
txn_1772300589000_275,U648,11521,Delhi,mobile,1772300589.0000067,0,GENUINE,GENUINE
txn_1772300591014_561,U737,13053,Hyderabad,web,1772300591.0149043,0,GENUINE,GENUINE
txn_1772300593025_328,U234,17378,Delhi,mobile,1772300593.0253348,0.52,FRAUD,FRAUD
txn_1772300595039_988,U881,8576,Chennai,web,1772300595.039079,0,GENUINE,GENUINE
txn_1772300597055_492,U797,4429,Mumbai,mobile,1772300597.0551832,0,GENUINE,GENUINE
txn_1772300599065_939,U506,3311,Delhi,web,1772300599.065149,0,GENUINE,GENUINE
txn_1772300601076_482,U887,11915,Hyderabad,web,1772300601.0769937,0,GENUINE,GENUINE
txn_1772300603084_635,U901,16409,Hyderabad,mobile,1772300603.0846853,0.84,GENUINE,FRAUD
txn_1772300605095_158,U384,7344,Bangalore,web,1772300605.095574,0,GENUINE,GENUINE
txn_1772300607098_204,U376,7679,Mumbai,mobile,1772300607.0989392,0,GENUINE,GENUINE
txn_1772300609113_495,U748,8224,Kolkata,web,1772300609.1132078,0,FRAUD,GENUINE
txn_1772300611127_971,U583,987,Hyderabad,web,1772300611.1274648,0,GENUINE,GENUINE
txn_1772300613142_650,U781,8814,Foreign,web,1772300613.1428645,1.01,GENUINE,GENUINE
txn_1772300615157_921,U669,7507,Chennai,web,1772300615.157231,0,GENUINE,GENUINE
txn_1772300617171_632,U456,1043,Chennai,web,1772300617.1715684,0,GENUINE,GENUINE
txn_1772300619178_260,U121,6190,Foreign,mobile,1772300619.1787746,0.58,FRAUD,GENUINE
txn_1772300621190_975,U965,13738,Bangalore,mobile,1772300621.1900241,0,GENUINE,GENUINE
txn_1772300623201_875,U135,1798,Kolkata,mobile,1772300623.2013922,0,GENUINE,GENUINE
txn_1772300625204_536,U498,19614,Mumbai,web,1772300625.204249,1.33,GENUINE,FRAUD
txn_1772300627215_489,U314,3433,Foreign,web,1772300627.2151635,0.66,FRAUD,GENUINE
txn_1772300629227_874,U891,18579,Mumbai,mobile,1772300629.2273118,0.69,FRAUD,FRAUD
txn_1772300631240_493,U362,12272,Delhi,web,1772300631.240647,0,GENUINE,GENUINE
txn_1772300633254_119,U967,17129,Hyderabad,web,1772300633.254002,0.79,GENUINE,FRAUD
txn_1772300635262_834,U294,15276,Foreign,web,1772300635.2621531,1.52,GENUINE,FRAUD
txn_1772300637272_852,U474,3908,Foreign,web,1772300637.2721379,1.09,GENUINE,GENUINE
txn_1772300639279_946,U639,15842,Chennai,mobile,1772300639.2792652,0.84,FRAUD,FRAUD
txn_1772300641291_179,U677,11928,Kolkata,web,1772300641.2913609,0,GENUINE,GENUINE
txn_1772300643299_633,U654,7512,Hyderabad,mobile,1772300643.2999287,0,GENUINE,GENUINE
txn_1772300645309_844,U120,12495,Bangalore,web,1772300645.3094811,0,GENUINE,GENUINE
txn_1772300647318_236,U702,4833,Hyderabad,web,1772300647.3180108,0,GENUINE,GENUINE
txn_1772300649331_781,U889,16772,Foreign,web,1772300649.331545,2.35,GENUINE,FRAUD
txn_1772300651346_841,U679,13935,Mumbai,web,1772300651.3466473,0,GENUINE,GENUINE
txn_1772300653361_542,U439,10358,Bangalore,mobile,1772300653.3610308,0,GENUINE,GENUINE
txn_1772300655373_893,U544,9656,Chennai,web,1772300655.3735976,0,GENUINE,GENUINE
txn_1772300657390_447,U990,1345,Chennai,web,1772300657.3908145,0,GENUINE,GENUINE
txn_1772300659402_730,U435,4820,Bangalore,web,1772300659.4029348,0,GENUINE,GENUINE
txn_1772300661418_468,U150,8039,Bangalore,mobile,1772300661.418634,0,GENUINE,GENUINE
txn_1772300663424_800,U118,11629,Hyderabad,web,1772300663.4247804,0,FRAUD,GENUINE
txn_1772300665439_600,U279,13299,Hyderabad,mobile,1772300665.4393423,0,GENUINE,GENUINE
txn_1772300667447_878,U786,2501,Foreign,web,1772300667.4474955,1.32,FRAUD,GENUINE
txn_1772300669461_329,U730,5734,Hyderabad,mobile,1772300669.4617512,0,GENUINE,GENUINE
txn_1772300671482_550,U195,9454,Delhi,mobile,1772300671.482832,0,GENUINE,GENUINE
txn_1772300673493_196,U282,10390,Kolkata,web,1772300673.4931188,0,GENUINE,GENUINE
txn_1772300675504_315,U830,7914,Delhi,web,1772300675.5040822,0,GENUINE,GENUINE
txn_1772300677518_575,U921,10054,Bangalore,web,1772300677.5184824,0,GENUINE,GENUINE
txn_1772300679528_876,U643,6454,Foreign,web,1772300679.5283113,0.6,FRAUD,GENUINE
txn_1772300681541_734,U768,14802,Chennai,mobile,1772300681.541557,0,GENUINE,GENUINE
txn_1772300683559_888,U332,15010,Hyderabad,web,1772300683.5590968,1.09,FRAUD,FRAUD
txn_1772300685575_546,U374,3025,Mumbai,mobile,1772300685.5750477,0,GENUINE,GENUINE
txn_1772300687588_164,U117,13902,Delhi,web,1772300687.5887654,0,GENUINE,GENUINE
txn_1772300689602_811,U502,11501,Delhi,mobile,1772300689.6026757,0,GENUINE,GENUINE
txn_1772300691605_302,U231,16856,Bangalore,web,1772300691.6055958,1.15,GENUINE,FRAUD
txn_1772300693611_858,U934,10131,Delhi,web,1772300693.6114564,0,GENUINE,GENUINE
txn_1772300695620_384,U773,15321,Kolkata,web,1772300695.6208375,0.71,FRAUD,FRAUD
txn_1772300697630_894,U232,12791,Delhi,web,1772300697.6300144,0,GENUINE,GENUINE
txn_1772300699646_965,U561,2426,Bangalore,web,1772300699.6468673,0,GENUINE,GENUINE
txn_1772300701661_342,U927,321,Chennai,mobile,1772300701.6615953,0,GENUINE,GENUINE
txn_1772300703674_619,U117,18182,Kolkata,web,1772300703.6745293,1.32,GENUINE,FRAUD
txn_1772300705686_375,U506,4192,Foreign,mobile,1772300705.6862345,0.51,GENUINE,GENUINE
txn_1772300707696_532,U154,1596,Hyderabad,mobile,1772300707.6967163,0,FRAUD,GENUINE
txn_1772300709712_716,U416,8307,Chennai,web,1772300709.7121727,0,GENUINE,GENUINE
txn_1772300711727_711,U192,4728,Foreign,mobile,1772300711.7272553,1.26,FRAUD,GENUINE
txn_1772300713735_338,U514,7938,Hyderabad,mobile,1772300713.7354052,0,GENUINE,GENUINE
txn_1772300715746_593,U499,13647,Mumbai,mobile,1772300715.7469602,0,GENUINE,GENUINE
txn_1772300717757_872,U223,16595,Hyderabad,mobile,1772300717.7570362,0.77,GENUINE,FRAUD
txn_1772300719764_827,U366,19073,Foreign,mobile,1772300719.76498,1.81,FRAUD,FRAUD
txn_1772300721775_512,U456,5447,Chennai,mobile,1772300721.7752795,0,FRAUD,GENUINE
txn_1772300723791_247,U475,8865,Chennai,web,1772300723.7913516,0,GENUINE,GENUINE
txn_1772300725799_427,U162,4445,Mumbai,web,1772300725.7999492,0,GENUINE,GENUINE
txn_1772300727808_509,U848,19592,Foreign,web,1772300727.8087227,1.82,FRAUD,FRAUD
txn_1772300729812_419,U125,1878,Bangalore,mobile,1772300729.8128283,0,GENUINE,GENUINE
txn_1772300731822_212,U703,1238,Bangalore,web,1772300731.822368,0,GENUINE,GENUINE
txn_1772300733829_126,U645,9605,Kolkata,web,1772300733.8295567,0,GENUINE,GENUINE
txn_1772300735844_655,U995,18406,Kolkata,web,1772300735.8448079,0.7,FRAUD,FRAUD
txn_1772300737849_470,U940,19806,Delhi,mobile,1772300737.8497741,1.23,FRAUD,FRAUD
txn_1772300739864_302,U767,5658,Bangalore,web,1772300739.8645148,0,FRAUD,GENUINE
txn_1772300741874_818,U932,3654,Kolkata,web,1772300741.8740754,0,GENUINE,GENUINE
txn_1772300743887_848,U586,13851,Delhi,mobile,1772300743.887842,0,GENUINE,GENUINE
txn_1772300745893_165,U506,8138,Chennai,web,1772300745.8939784,0,GENUINE,GENUINE
txn_1772300747901_644,U298,8976,Chennai,web,1772300747.9017725,0,GENUINE,GENUINE
txn_1772300749912_383,U843,4265,Delhi,web,1772300749.912365,0,GENUINE,GENUINE
txn_1772300751921_794,U825,1133,Delhi,mobile,1772300751.9218085,0,GENUINE,GENUINE
txn_1772300753936_775,U560,18173,Kolkata,mobile,1772300753.9365892,1.38,GENUINE,FRAUD
txn_1772300755947_872,U884,16274,Kolkata,web,1772300755.9473643,1.31,GENUINE,FRAUD
txn_1772300757958_187,U548,579,Chennai,web,1772300757.9585233,0,GENUINE,GENUINE
txn_1772300759971_277,U713,5465,Chennai,mobile,1772300759.9713187,0,GENUINE,GENUINE
txn_1772300761980_944,U955,4604,Kolkata,mobile,1772300761.980093,0,GENUINE,GENUINE
txn_1772300763990_283,U347,2331,Kolkata,web,1772300763.9909446,0,GENUINE,GENUINE
txn_1772300766000_353,U900,13855,Chennai,web,1772300766.0000775,0,GENUINE,GENUINE
txn_1772300768012_812,U542,2179,Foreign,mobile,1772300768.0124114,0.88,FRAUD,GENUINE
txn_1772300770025_191,U635,1268,Bangalore,web,1772300770.025086,0,GENUINE,GENUINE
txn_1772300772034_810,U678,415,Foreign,mobile,1772300772.0343883,0.81,GENUINE,GENUINE
txn_1772300774043_788,U435,15380,Delhi,mobile,1772300774.043531,0.75,FRAUD,FRAUD
txn_1772300776056_851,U481,10217,Hyderabad,mobile,1772300776.056566,0,GENUINE,GENUINE
txn_1772300778072_673,U992,9966,Foreign,web,1772300778.07219,0.51,FRAUD,GENUINE
txn_1772300780085_532,U100,7205,Delhi,mobile,1772300780.0851033,0,GENUINE,GENUINE
txn_1772300782098_471,U548,19629,Hyderabad,web,1772300782.098412,0.79,GENUINE,FRAUD
txn_1772300784112_136,U560,19593,Delhi,mobile,1772300784.1129985,1.15,GENUINE,FRAUD
txn_1772300786124_359,U835,4018,Bangalore,web,1772300786.1246305,0,GENUINE,GENUINE
txn_1772300788136_585,U346,13266,Foreign,web,1772300788.1369572,0.76,FRAUD,FRAUD
txn_1772300790149_113,U463,7369,Kolkata,web,1772300790.149711,0,GENUINE,GENUINE
txn_1772300792163_530,U968,8036,Mumbai,web,1772300792.1635556,0,GENUINE,GENUINE
txn_1772300794174_341,U186,14605,Chennai,mobile,1772300794.174025,0,GENUINE,GENUINE
txn_1772300796190_572,U342,6335,Hyderabad,mobile,1772300796.190725,0,GENUINE,GENUINE
txn_1772300798203_396,U460,16439,Delhi,web,1772300798.2036777,1.26,FRAUD,FRAUD
txn_1772300800212_651,U763,2654,Bangalore,web,1772300800.2121558,0,GENUINE,GENUINE
txn_1772300802219_566,U512,18530,Bangalore,web,1772300802.2196198,1.31,GENUINE,FRAUD
txn_1772300804231_365,U958,12508,Mumbai,web,1772300804.2312725,0,GENUINE,GENUINE
txn_1772300806242_107,U814,16807,Delhi,mobile,1772300806.2428803,0.73,FRAUD,FRAUD
txn_1772300808257_481,U939,9127,Foreign,mobile,1772300808.2573867,1.3,FRAUD,GENUINE
txn_1772300810265_709,U870,3034,Bangalore,mobile,1772300810.265793,0,GENUINE,GENUINE
txn_1772300812276_911,U233,9547,Hyderabad,web,1772300812.2766535,0,FRAUD,GENUINE
txn_1772300814290_971,U794,10269,Bangalore,web,1772300814.290545,0,GENUINE,GENUINE
txn_1772300816301_645,U155,268,Chennai,web,1772300816.3018696,0,GENUINE,GENUINE
txn_1772300818308_466,U370,8091,Kolkata,web,1772300818.3086116,0,GENUINE,GENUINE
txn_1772300820324_136,U753,4292,Delhi,web,1772300820.3248775,0,GENUINE,GENUINE
txn_1772300822334_496,U134,5659,Hyderabad,web,1772300822.3343122,0,GENUINE,GENUINE
txn_1772300824347_610,U572,10501,Delhi,web,1772300824.3478827,0,FRAUD,GENUINE
txn_1772300826357_787,U994,8238,Mumbai,web,1772300826.3579366,0,GENUINE,GENUINE
txn_1772300828371_872,U623,15171,Hyderabad,web,1772300828.3716595,1.1,FRAUD,FRAUD
txn_1772300830377_517,U914,17163,Delhi,web,1772300830.3775244,0.56,GENUINE,FRAUD
txn_1772300832393_241,U828,6048,Kolkata,mobile,1772300832.3935554,0,GENUINE,GENUINE
txn_1772300834404_911,U228,13144,Kolkata,web,1772300834.4046998,0,FRAUD,GENUINE
txn_1772300836413_565,U339,3548,Foreign,mobile,1772300836.413002,1.45,FRAUD,GENUINE
txn_1772300838426_767,U487,9931,Bangalore,mobile,1772300838.4267347,0,GENUINE,GENUINE
txn_1772300840443_446,U176,389,Chennai,web,1772300840.4431484,0,GENUINE,GENUINE
txn_1772300842454_587,U162,5200,Kolkata,mobile,1772300842.454076,0,GENUINE,GENUINE
txn_1772300844465_519,U236,3202,Hyderabad,mobile,1772300844.4658856,0,GENUINE,GENUINE
txn_1772300846474_215,U242,16256,Hyderabad,web,1772300846.4740102,0.57,FRAUD,FRAUD
txn_1772300848487_561,U287,12149,Mumbai,mobile,1772300848.4871178,0,FRAUD,GENUINE
txn_1772300850495_726,U912,19040,Bangalore,mobile,1772300850.4950285,0.55,FRAUD,FRAUD
txn_1772300852508_571,U624,18995,Hyderabad,mobile,1772300852.508922,1.36,GENUINE,FRAUD
txn_1772300854520_919,U101,2002,Hyderabad,web,1772300854.520178,0,GENUINE,GENUINE
txn_1772300856526_508,U851,6530,Bangalore,mobile,1772300856.5264156,0,FRAUD,GENUINE
txn_1772300858541_159,U254,13567,Delhi,web,1772300858.5411487,0,FRAUD,GENUINE
txn_1772300860546_186,U510,16927,Hyderabad,mobile,1772300860.546162,1.32,GENUINE,FRAUD
txn_1772300862560_734,U552,8332,Bangalore,web,1772300862.5608902,0,GENUINE,GENUINE
txn_1772300864568_847,U911,11897,Chennai,mobile,1772300864.5688422,0,GENUINE,GENUINE
txn_1772300866582_494,U735,8209,Bangalore,web,1772300866.5829833,0,GENUINE,GENUINE
txn_1772300868590_465,U882,11852,Chennai,web,1772300868.5908086,0,GENUINE,GENUINE
txn_1772300870596_654,U666,5973,Bangalore,web,1772300870.5967429,0,GENUINE,GENUINE
txn_1772300872608_250,U796,11459,Delhi,web,1772300872.6082237,0,GENUINE,GENUINE
txn_1772300874620_410,U864,4647,Mumbai,mobile,1772300874.6205533,0,GENUINE,GENUINE
txn_1772300876631_771,U364,18008,Hyderabad,web,1772300876.6313808,0.88,GENUINE,FRAUD
txn_1772300878648_133,U687,9678,Hyderabad,web,1772300878.6484394,0,GENUINE,GENUINE
txn_1772300880661_888,U145,2966,Kolkata,mobile,1772300880.6617625,0,GENUINE,GENUINE
txn_1772300882676_952,U135,14703,Delhi,mobile,1772300882.6762338,0,GENUINE,GENUINE
txn_1772300884686_884,U462,12898,Kolkata,web,1772300884.6864314,0,GENUINE,GENUINE
txn_1772300886696_656,U339,17309,Mumbai,web,1772300886.696314,1.02,FRAUD,FRAUD
txn_1772300888705_477,U623,2478,Chennai,web,1772300888.7055523,0,FRAUD,GENUINE
txn_1772300890716_264,U648,19699,Bangalore,mobile,1772300890.7167995,0.87,GENUINE,FRAUD
txn_1772300892732_880,U149,9558,Chennai,mobile,1772300892.7321343,0,GENUINE,GENUINE
txn_1772300894741_351,U831,19932,Delhi,web,1772300894.741267,0.85,FRAUD,FRAUD
txn_1772300896743_398,U648,8985,Delhi,mobile,1772300896.7436075,0,GENUINE,GENUINE
txn_1772300898754_880,U988,5392,Foreign,web,1772300898.7537065,0.85,FRAUD,GENUINE
txn_1772300900771_806,U894,12519,Delhi,web,1772300900.7714937,0,FRAUD,GENUINE
txn_1772300902781_113,U821,13046,Hyderabad,mobile,1772300902.7813838,0,GENUINE,GENUINE
txn_1772300904792_281,U639,17551,Chennai,web,1772300904.792221,1.24,GENUINE,FRAUD
txn_1772300906802_866,U615,16967,Foreign,web,1772300906.801916,2.18,FRAUD,FRAUD
txn_1772300908817_999,U106,3049,Hyderabad,mobile,1772300908.817055,0,GENUINE,GENUINE
txn_1772300910819_908,U922,18081,Chennai,web,1772300910.8198705,0.69,GENUINE,FRAUD
txn_1772300912830_901,U195,18837,Delhi,web,1772300912.8308597,0.69,FRAUD,FRAUD
txn_1772300914834_704,U271,14414,Kolkata,web,1772300914.8342965,0,GENUINE,GENUINE
txn_1772300916846_970,U448,1498,Mumbai,mobile,1772300916.846507,0,GENUINE,GENUINE
txn_1772300918859_423,U170,4027,Kolkata,web,1772300918.8597453,0,GENUINE,GENUINE
txn_1772300920866_100,U467,9824,Hyderabad,web,1772300920.8665712,0,FRAUD,GENUINE
txn_1772300922869_813,U673,15158,Chennai,web,1772300922.8696465,1.05,FRAUD,FRAUD
txn_1772300924882_220,U381,4649,Kolkata,mobile,1772300924.8826528,0,GENUINE,GENUINE
txn_1772300926891_613,U974,9670,Delhi,web,1772300926.8916223,0,GENUINE,GENUINE
txn_1772300928901_981,U650,1304,Bangalore,web,1772300928.9019597,0,GENUINE,GENUINE
txn_1772300930913_353,U532,915,Chennai,mobile,1772300930.913188,0,GENUINE,GENUINE
txn_1772300932923_980,U978,10201,Chennai,web,1772300932.9231727,0,GENUINE,GENUINE
txn_1772300934938_855,U711,12752,Mumbai,mobile,1772300934.9383566,0,GENUINE,GENUINE
txn_1772300936954_505,U336,14904,Hyderabad,web,1772300936.95421,0,GENUINE,GENUINE
txn_1772300938962_751,U185,1512,Hyderabad,web,1772300938.9624615,0,GENUINE,GENUINE
txn_1772300940970_187,U407,9669,Chennai,mobile,1772300940.970725,0,GENUINE,GENUINE
txn_1772300942983_635,U827,5212,Mumbai,mobile,1772300942.983246,0,GENUINE,GENUINE
txn_1772300944996_919,U906,4302,Chennai,web,1772300944.9963267,0,GENUINE,GENUINE
txn_1772300947012_261,U641,17205,Chennai,web,1772300947.0121253,0.71,FRAUD,FRAUD
txn_1772300949024_283,U426,3517,Bangalore,mobile,1772300949.0238745,0,GENUINE,GENUINE
txn_1772300951033_900,U463,11592,Bangalore,mobile,1772300951.03326,0,GENUINE,GENUINE
txn_1772300953045_500,U257,16073,Delhi,web,1772300953.0451303,1.3,FRAUD,FRAUD
